ip_location,reposts_count,comments_count,attitudes_count,source,content,NLP,ip_location_new
发布于 江西,0,0,2,vivo手机,#美国年轻人对日本排核污染水态度#既然美国人不知道，日本把核污水处理的好好，可以用的话。美国，你作为日本的大哥，你要作榜样啊，而且你们民众又不知道，放心用呗。[微笑][微笑][微笑],2,发布于 江西
发布于 上海,0,0,10,vivo Y73s 5G,#关注日本核污水排海#每日一说，日本民族的无耻性总在不断的刷新人类的认知。,2,发布于 上海
发布于 四川,3,24,116,微博视频号,日本政客：中国游客来日本，先喝一口核污水！ http://t.cn/A6ObGd8v,1,发布于 四川
发布于 山东,0,0,0,vivo S5照亮你的美,曾经喝下核污水的日政府官员园田康博已经因严重疾病死去。,0,发布于 山东
发布于 江苏,0,0,0,iPhone客户端,#日本或向世贸组织起诉中国禁令#有毛病吧，这事有脑子的国家能干出来的事儿？日本人的脑子是核污水做的吧,0,发布于 江苏
发布于 河南,0,0,0,微博云剪,【#67%日本民众对核污水排海予以理解#】8月24日起，今日已经进入第5天，日本已排放超1000吨核污染水。据日经中文网，日经中文网与TVTokyo于8月25～27日实施的舆论调查显示，关于东京电力福岛核污水排海问题中，回答“可以理解”日本政府决定的比例为67%，高于回答“难以理解”的比例(25%)。与询问同一问题7月的调查相比，回答对福岛核污水排海持肯定态度的比例上升了9个百分点。（和讯） http://t.cn/A6OUxN9f,1,发布于 河南
发布于 广东,0,0,0,微博极速版,//@rexykj :93年俄罗斯朝日本海倒核废料的时候日本可是骂得很厉害的，还请了美国出头逼着俄罗斯政府道歉并且保证绝不再倒核废料，然而那次的核废料的污染物和辐射度只有此次日本排海核污水的万分之一，什么叫双标[吃瓜],0,发布于 广东
发布于 湖南,12,4,3,Note 9,//@正义的春天在哪里556://@小小草_25277://@展现-将来: //@寻求i正义许多黑恶势力盘踞一方，欺行霸市，胡作非为，啃噬群众的获得感，很多老百姓敢怒而不敢言。之所以他们能够“做大”，并长期称霸一方，鱼肉百姓，很重要的原因就是其背后有一顶或者多顶“保护伞”#日本核污水会导致海洋生物变异吗#,0,发布于 湖南
发布于 江西,0,0,0,iPhone客户端,//@优癖://@博物杂志:假的。这是板茗荷，一类附生甲壳类动物，跟虾蟹是远房亲戚，同时也经常长在虾蟹的身上，就跟海龟鲸鱼身上长藤壶似的。茗荷对人无害，不影响虾蟹的食用，在梭子蟹上尤其常见。核污水这事我们应该保持警惕，但暂且不用对原本常见的生物和现象草木皆兵。,2,发布于 江西
发布于 广东,0,0,1,荣耀30青春版 5G,"#日本国内超市停买水产品让日企心态崩了#
你们还有脸心态崩呢。核污水排海我们心态才崩了，海洋里千千万万生命都要嘎嘣了，抵制日货！！！！",2,发布于 广东
发布于 上海,0,0,0,iPhone客户端,@StrayKids公司茶水间 滚出来喝核污水了,0,发布于 上海
发布于 广东,0,0,5,nova7你在焦点在,"#西北太平洋已现双台风#

风神去日本去日本🙏🙏🙏让日本政府把核污水喝光🙏🙏🙏",1,发布于 广东
发布于 上海,1,2,10,iPhone 12 Pro,#东京电力称核污水排海有问题将停止#覆水难收，若真出现了问题已经晚了，而且一定是长期都会影响的大问题！,0,发布于 上海
发布于 湖北,0,0,0,Android客户端,//@余皪KrisFish:petriv没发么？//@小毛同学66666:现在的舆论在你们第四权的加持下，公知比2012更多，精日比2012更猛，爱国者比2012更弱，爱国的声音比2012更小，这都是拜你们第四权所赐，另外，你眼中的真正的爱国者petriv这几天没有发过一条关于日本核污水的微博。,0,发布于 湖北
发布于 河北,0,0,0,iPhone客户端,震撼！韩国万吨巨舰倾泻核污水，向大西洋和北冰洋发起全面毒袭！,2,发布于 河北
发布于 安徽,0,0,0,nova5Pro人像超级夜景,这次核污水的排放。真的太可怕了，估计以后的海鲜不能吃了,0,发布于 安徽
发布于 山东,0,0,0,iPhone客户端,#东京电力称核污水排海有问题将停止# 是如果有问题将停止，标题在误导，现在还在排,0,发布于 山东
发布于 内蒙古,0,0,3,iPhone客户端,#日本核污染水排海正式开始##研究称日本核污水排海240天到达中国# @_小郑小郑-：世界可以失去一个小岛但不能失去一片海洋[可爱],2,发布于 内蒙古
发布于 广东,13,1,90,武统Android,反对日本核污水排海 日本福岛当地最大港口爆发抗议集会#日本已排放超1000吨核污染水##武统[超话]# http://t.cn/A6OUprGa,1,发布于 广东
发布于 福建,2,6,17,超话,"日本福岛渔民：努力了12年鱼价才恢复到2011年大地震前的水平，核污水排海可能断了生计！这下子美好的希望有没有了吧？
#日本国内超市停买水产品让日企心态崩了##日本渔民哭诉政府愚蠢导致无法生存# http://t.cn/A6OLgPHk",0,发布于 福建
发布于 上海,0,1,4,iPhone客户端,#核污水排海最严重影响是致畸# 日本鬼子需要核平，地球不需要日本[怒],0,发布于 上海
发布于 四川,0,0,0,荣耀V20 4800万3D相机,日本太不要脸了！那些大资本家你们那么有钱可以再迪拜的大广场屏幕打下广告现在直播呀？看看到底是谁在像大海排核污水！在美国华人街也放呀！我有钱我都去办件事！不能让倭寇反咬一口！让更多的人看到事实的真相。,0,发布于 四川
发布于 北京,0,0,0,HUAWEI nova 3,"#东电承认超6成储存核污水放射物超标#
你TM承认了？那你还敢排海[怒骂][怒骂][怒骂][怒骂][怒骂]
赶紧的，地震海啸海水倒灌，富士山觉醒……都赶紧的，灭了这帮反人类的，快点啊老天，别逼我求你[跪了][跪了][跪了][跪了][跪了][单身狗][单身狗][单身狗]",0,发布于 北京
发布于 河南,0,0,0,小米10 至尊纪念版,核污水[doge]，特此纠正[摊手],1,发布于 河南
发布于 中国香港,9,9,187,一加 9 Pro｜哈苏影像,这回看那些小日本的孙子们怎么洗[doge]？？？你日本主子都认了。#日本正采取卑劣手段对中国倒打一耙##日本核污染水排海正式开始##日本#,1,发布于 中国香港
发布于 江苏,0,0,1,HUAWEI P50E,趁着核污水和核废水还没到我们这的海里，大家带上秋天，也带上家人，一起去海边浪去呀🌊🌊[摊手][摊手][笑cry][笑cry],2,发布于 江苏
发布于 江西,0,0,0,华为手机,#核污水排海韩国已出现连锁反应#呵呵，活该[微笑][微笑],2,发布于 江西
发布于 湖北,0,0,2,iPhone客户端,#日本国内超市停买水产品让日企心态崩了#自己全部吃完吧[愛你]核污水也喝光最好,2,发布于 湖北
发布于 浙江,0,2,0,小米11,"人类最终会害了人类
当日本的核污水决定要排放的时候
好像某些缓慢前行的东西突然以一种飞快的速度前行
破坏环境的快慢大概也是人类走到尽头的快慢速度
一切都变得不一样了
这种时候感觉人就像是npc
我们活着的节奏活着的好坏都像有人操控一般
而这次的核污水排放则是其中的一个很难的关卡
只是人类没有魔法师没有超人没有神仙",0,发布于 浙江
发布于 广东,2,0,0,HUAWEI Mate 40,这倒很有道理。//@王咕咕咕咕w:合理怀疑小日本借排核污水进行海底核试验🤔,1,发布于 广东
发布于 河北,0,0,8,荣耀Play6T Pro,#日本福岛附近海域4.8级地震#祈祷未来10天日内本福岛地震8级以上，核污水倒灌。太上老君急急如律令,1,发布于 河北
发布于 日本,0,0,0,微博 HTML5 版,今天网好差、一定是核污水的问题！,0,发布于 日本
发布于 北京,0,0,0,OnePlus 5T,//@九宫格总会凑得齐:#日本排放核污水最新消息#  #日本已排放超1000吨核污染水#  可以没有日本，但是不能没有海洋！ 今天是日本排放核污染水入海的第⑤天！ 日本已经排放超1000吨核污染水！ 日本仍旧本着一己之利，无视海洋环境和人类安全！ 我们不能忘记轻视这件事！,2,发布于 北京
发布于 黑龙江,0,0,1,HUAWEI MatePad Pro,回复@墨塵風影:好主意！不过是核污水，谢谢[666]//@墨塵風影:那还不简单？直接告诉他们多喝日本的核废水可以防5g辐射,1,发布于 黑龙江
发布于 山东,0,0,17,OPPO Reno,#北京日料店周末顾客依然不少#趁鱼没游过来，核污水没扩散过来，抓紧吃[doge]，一年后就不吃了。估计人们过几个月就把这事儿忘了。,0,发布于 山东
发布于 浙江,0,0,0,iPhone 12,看拆第11集pp抓鱼，忍不住想到日本放核污水以后不能快乐地出海抓鱼了，连下雨都感觉会被辐射到[泪][泪][泪]小日子坏事做尽[吐],0,发布于 浙江
发布于 广东,1,0,11,iPhone 12,由于核污水事件，寿仙谷灵芝孢子粉销量增长同比去年有所增加，实体经营充分证明一切！@你不知道的乐游 @乐游养生,2,发布于 广东
发布于 北京,0,0,1,HUAWEI P40 5G,天皇就不吃吗//@费呃浦莱应该缓行:[允悲]//@谢大官人滚回来:看来东亚处理办法都差不多啊，先拿公务员开刀[笑cry][笑cry][笑cry]//@蟹武大D:加油[开学季]//@阿克西斯新吉恩:全歼公务员队伍……//@雷霆圣殿骑士:[允悲]//@-罐儿-:资瓷！//@黑暗王朝:支持[赢牛奶]//@开水族馆的生物男:直接喝核污水不是更棒,0,发布于 北京
发布于 北京,0,0,0,一加 Ace 竞速版,搞不懂日本为什么要往海洋里排放核污水，你说他损人利己吧，也行，关键是这他么也不利己啊,0,发布于 北京
发布于 陕西,0,0,2,微博网页版,日本人说核污水是安全的，却宁愿得罪中国这些周边国家，断掉水产出口之路，冒天下之大不韪，也要排到海里！是脑子有病吗，非也，只能说明不排海的代价远远超出了目前看到的代价！,0,发布于 陕西
发布于 上海,0,0,0,nova6 5G自拍大不一样,#核污水排海韩国已出现连锁反应#日本要亡,1,发布于 上海
发布于 河南,0,0,0,iPhone客户端,#东电承认超6成储存核污水放射物超标#呵呵，不信，绝对不止,0,发布于 河南
发布于 山西,0,1,0,众灿新媒体HarmonyOS设备,#国际快讯# 【#日本公布的检测结果样本只有2条鱼#[思考]】据@看看新闻全球眼 报道：日媒8月26日报道，日本水产厅当天发布消息称，24日启动福岛核污染水排放后，日本政府从捕获的鱼类样本中“未检测出”放射性元素氚，不过报道指出，其鱼类样本只有两条。稍早前东电公司也公布水质检测结果，称核污水低于日本饮用水氚含量上限。不过韩媒指出，日本拒绝他国对核污水直接取样，并拒绝了韩方派出专家常驻福岛核电站的要求。外媒称日本执意启动核污染水排海后，中国全面暂停进口日本水产品，俄方则希望扩大对华水产的出口。#东电称暂无核污水停止排放时间##日本水产厅检测鱼类样本只有2条# http://t.cn/A6OLYvRZ,1,发布于 山西
发布于 福建,0,5,2,Redmi K40,@国际原子能机构 @联合国 @国际世卫组织  以上三个国际组织，如果你们再不站起來喊停小日本的核污水排海行动的话，你们还要替它撑腰的话，那么请你们每个组织的领导去辐岛一天喝一杯处理过的辐水，连续喝一个月看看，不出事的话再来和我们亚洲国家和太平洋岛国讲它的安全性，不然的话讲什么都是废話。,0,发布于 福建
发布于 四川,1,2,12,iPhone 7,【#95后小伙砸毁日料店改中餐厅#：有情怀，不心疼】#砸掉日料店改中餐厅是博眼球吗# 据搜狐千里眼 报道：8月25日，贵州毕节。日本排放核污水后，一男子将自己日料店砸毁。付先生表示，核污水排放后会对海产品产生冲击，再加上民族情怀，砸毁其实也没有很心疼，后续准备改成中式餐厅。http://t.cn/A6OLzbE7,0,发布于 四川
发布于 四川,0,0,0,iPhone客户端,又开始对世界持悲观态度了，核污水的排放对整个地球🌍来说是场灾难，尽管人们很不愿意，但是也没有办法地默默接受了。面对将来大海不再迷人美丽、患癌几率大大增高的世界，丁克主义之火又熊熊燃烧🔥这个环境和形势，把孩子带来世界究竟是他的福还是他的孽？,0,发布于 四川
发布于 浙江,0,0,4,荣耀畅玩20,//@Grace出海笔记:我就想问一下，转发区置顶的那一位到底有完没完了？ 不管她什么仇恨，都是私人恩怨。现在是全人类的灾难的时候，这样劫持国家和大众的悲苦只为个人私仇合适吗？ 而且已经七年了，还在源源不断的给全社会输出仇恨，如果非要这样类比，这跟小日本源源不断的排核污水有什么本质区别?,0,发布于 浙江
